IslandCode,IslandName,SiteCode,SiteName,ScientificName,CommonName,SurveyYear,ReserveStatus,Reference,Mean_Biomass,Mean_Density,Date,SiteNumber,ReserveYear
SC,Santa Cruz,PB,Pelican Bay,Megathura crenulata,giant keyhole limpet,2019,Outside,FALSE,0.18271559858491784,0.0014,2019-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1982,Outside,FALSE,0,0,1982-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1983,Outside,FALSE,0,0,1983-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1984,Outside,FALSE,0,0,1984-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1985,Outside,FALSE,0.01416600736454435,0.008,1985-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1986,Outside,FALSE,0.08024665912450739,0.025,1986-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1987,Outside,FALSE,0.5477873940120604,0.15,1987-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1988,Outside,FALSE,0.19149204816593401,0.025,1988-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1989,Outside,FALSE,0.7669415189177492,0.1,1989-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1990,Outside,FALSE,1.47685685719576,0.15,1990-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1991,Outside,FALSE,1.0345146789473525,0.075,1991-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1992,Outside,FALSE,0.08425742551174052,0.15,1992-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1993,Outside,FALSE,2.333797011873552,0.15,1993-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1994,Outside,FALSE,1.3952616534084097,0.075,1994-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1995,Outside,FALSE,1.641702724905884,0.1,1995-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1996,Outside,FALSE,1.5490935219455517,0.1667,1996-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1997,Outside,FALSE,1.4869053087775481,0.125,1997-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1998,Outside,FALSE,0.3690839319231149,0.0417,1998-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,1999,Outside,FALSE,1.1023588078561166,0.0833,1999-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2000,Outside,FALSE,3.116281035583981,0.2083,2000-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2001,Outside,FALSE,4.179744170237892,0.2917,2001-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2002,Outside,FALSE,10.558343705445075,0.625,2002-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2003,Outside,FALSE,14.020200235233158,0.8333,2003-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2004,Outside,FALSE,9.717365240691135,0.5833,2004-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2005,Outside,FALSE,2.969591018268168,0.2917,2005-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2006,Outside,FALSE,3.600388330770733,0.25,2006-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2007,Outside,FALSE,3.963122855402347,0.2917,2007-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2008,Outside,FALSE,7.289696891114567,0.5,2008-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2009,Outside,FALSE,3.067226102588346,0.1667,2009-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2010,Outside,FALSE,4.234055479802728,0.2917,2010-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2011,Outside,FALSE,7.786840232885405,0.75,2011-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2012,Outside,FALSE,10.639058042369458,0.625,2012-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2013,Outside,FALSE,5.009717944159663,0.375,2013-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2014,Outside,FALSE,2.680360961974538,0.25,2014-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2015,Outside,FALSE,2.377676481509611,0.2083,2015-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2016,Outside,FALSE,0.30235052696207254,0.0417,2016-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2017,Outside,FALSE,0.19519031513713403,0.03,2017-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2018,Outside,FALSE,0.09253946597273319,0.015,2018-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Patiria miniata,bat star,2019,Outside,FALSE,1.1287986454747807,0.1667,2019-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1982,Outside,FALSE,0,0,1982-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1983,Outside,FALSE,0,0,1983-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1984,Outside,FALSE,0.053656517064875946,0.025,1984-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1985,Outside,FALSE,0,0,1985-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1986,Outside,FALSE,0.3570967720478553,0.004,1986-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1987,Outside,FALSE,2.1841335702534797,0.025,1987-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1988,Outside,FALSE,2.4238655259195103,0.025,1988-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1989,Outside,FALSE,12.857900404398928,0.125,1989-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1990,Outside,FALSE,2.2392823723730024,0.022,1990-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1991,Outside,FALSE,8.117862068269032,0.075,1991-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1992,Outside,FALSE,0.053656517064875946,0.025,1992-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1993,Outside,FALSE,2.541245248183864,0.025,1993-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1994,Outside,FALSE,1.4342587226522727,0.025,1994-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1995,Outside,FALSE,0.9119474662141853,0.025,1995-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1996,Outside,FALSE,0.8243444645956615,0.03,1996-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1997,Outside,FALSE,2.0071894231974463,0.045,1997-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1998,Outside,FALSE,0.21055929371440865,0.005,1998-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,1999,Outside,FALSE,1.1358078127099387,0.01,1999-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2000,Outside,FALSE,0.7273270306879912,0.015,2000-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2001,Outside,FALSE,5.329409150538846,0.155,2001-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2002,Outside,FALSE,4.045951866101974,0.08,2002-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2003,Outside,FALSE,9.372185931889836,0.195,2003-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2004,Outside,FALSE,5.258197867020049,0.1,2004-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2005,Outside,FALSE,2.2628437172305422,0.045,2005-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2006,Outside,FALSE,5.154172935154533,0.085,2006-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2007,Outside,FALSE,3.5326222221551733,0.045,2007-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2008,Outside,FALSE,8.474076750733477,0.09,2008-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2009,Outside,FALSE,1.8843986460584392,0.025,2009-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2010,Outside,FALSE,2.6241506536670354,0.045,2010-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2011,Outside,FALSE,9.85774924708856,0.37,2011-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2012,Outside,FALSE,9.3820077574075,0.21,2012-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2013,Outside,FALSE,5.194686144440032,0.11,2013-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2014,Outside,FALSE,0.04579207912941707,0.0042,2014-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2015,Outside,FALSE,0.012364084503055844,5e-4,2015-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2016,Outside,FALSE,0.17638407093148076,0.0042,2016-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2017,Outside,FALSE,0.022009586622451192,0.0014,2017-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2018,Outside,FALSE,0,0,2018-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pisaster giganteus,giant-spined sea star,2019,Outside,FALSE,0,0,2019-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1983,Outside,FALSE,0,0,1983-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1984,Outside,FALSE,0,0,1984-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1985,Outside,FALSE,0,0,1985-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1986,Outside,FALSE,0,0,1986-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1987,Outside,FALSE,0,0,1987-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1988,Outside,FALSE,0,0,1988-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1989,Outside,FALSE,0.09540777124598314,5e-4,1989-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1990,Outside,FALSE,0,0,1990-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1991,Outside,FALSE,0.0051811899259662855,0.0028,1991-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1992,Outside,FALSE,0,0,1992-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1993,Outside,FALSE,0,0,1993-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1994,Outside,FALSE,0,0,1994-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1995,Outside,FALSE,0,0,1995-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1996,Outside,FALSE,0,0,1996-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1997,Outside,FALSE,0,0,1997-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1998,Outside,FALSE,0,0,1998-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,1999,Outside,FALSE,0,0,1999-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2000,Outside,FALSE,0,0,2000-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2001,Outside,FALSE,0,0,2001-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2002,Outside,FALSE,0,0,2002-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2003,Outside,FALSE,0,0,2003-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2004,Outside,FALSE,0,0,2004-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2005,Outside,FALSE,0,0,2005-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2006,Outside,FALSE,0.0012629317638092336,0.0014,2006-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2007,Outside,FALSE,0,0,2007-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2008,Outside,FALSE,0.10841014448498185,5e-4,2008-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2009,Outside,FALSE,3.0363416412357123,0.0097,2009-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2010,Outside,FALSE,5.688468096336996,0.0097,2010-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2011,Outside,FALSE,4.143397118708155,0.0097,2011-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2012,Outside,FALSE,1.6615904581351657,0.0042,2012-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2013,Outside,FALSE,0.2170763918467965,0.0028,2013-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2014,Outside,FALSE,0,0,2014-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2015,Outside,FALSE,0,0,2015-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2016,Outside,FALSE,0,0,2016-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2017,Outside,FALSE,0,0,2017-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2018,Outside,FALSE,0,0,2018-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Pycnopodia helianthoides,sunflower star,2019,Outside,FALSE,0,0,2019-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1982,Outside,FALSE,92.84776179928056,3.0667,1982-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1983,Outside,FALSE,90.33990106934674,3.025,1983-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1984,Outside,FALSE,150.16131633246516,3.9,1984-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1985,Outside,FALSE,553.542130941113,3.325,1985-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1986,Outside,FALSE,777.34952092979,4.925,1986-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1987,Outside,FALSE,122.47191208643208,2.35,1987-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1988,Outside,FALSE,73.7591564157733,1.275,1988-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1989,Outside,FALSE,269.9581648069557,2.45,1989-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1990,Outside,FALSE,71.39664253134788,2.725,1990-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1991,Outside,FALSE,212.34893283298848,2.225,1991-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1992,Outside,FALSE,107.76551159931661,1.575,1992-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1993,Outside,FALSE,190.02948593258057,1.35,1993-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1994,Outside,FALSE,628.3574037273062,4.6,1994-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1995,Outside,FALSE,251.51949016784855,3.825,1995-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1996,Outside,FALSE,99.04571372793767,1.7917,1996-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1997,Outside,FALSE,108.70300717883417,1.875,1997-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1998,Outside,FALSE,132.78122896513153,2.25,1998-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,1999,Outside,FALSE,74.29118755373463,4.7083,1999-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2000,Outside,FALSE,72.3899492657096,4.1667,2000-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2001,Outside,FALSE,100.02780622962237,4.4583,2001-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2002,Outside,FALSE,58.37640693044221,2.2917,2002-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2003,Outside,FALSE,66.38033369134828,2.0833,2003-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2004,Outside,FALSE,90.75942830614872,1.4167,2004-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2005,Outside,FALSE,69.22425418283576,1.9583,2005-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2006,Outside,FALSE,36.87856509984353,0.8333,2006-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2007,Outside,FALSE,88.78736463477811,2,2007-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2008,Outside,FALSE,97.45052730117344,4,2008-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2009,Outside,FALSE,34.45524337868834,0.7917,2009-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2010,Outside,FALSE,166.74139618192285,2.375,2010-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2011,Outside,FALSE,246.33176077331385,4.0417,2011-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2012,Outside,FALSE,305.8568321291878,4.6667,2012-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2013,Outside,FALSE,351.30611954088175,4.0417,2013-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2014,Outside,FALSE,143.19714826458278,1.75,2014-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2015,Outside,FALSE,139.23710825900457,2.1667,2015-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2016,Outside,FALSE,25.563200498092748,0.4167,2016-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2017,Outside,FALSE,44.749012181642485,1.2917,2017-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2018,Outside,FALSE,39.81361447740727,0.75,2018-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus franciscanus,red sea urchin,2019,Outside,FALSE,38.63779148951814,0.5417,2019-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1982,Outside,FALSE,1.6517548285644639,3.9333,1982-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1983,Outside,FALSE,2.563442621397925,4.9,1983-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1984,Outside,FALSE,4.407351668594115,6.425,1984-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1985,Outside,FALSE,245.08022342202986,10.675,1985-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1986,Outside,FALSE,272.6054229214107,15.7,1986-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1987,Outside,FALSE,126.95342251201595,16.2,1987-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1988,Outside,FALSE,111.60925942142687,8.55,1988-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1989,Outside,FALSE,139.4298860563972,8.3,1989-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1990,Outside,FALSE,91.2932442864224,9.95,1990-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1991,Outside,FALSE,80.08169437265697,8.7,1991-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1992,Outside,FALSE,39.74084866622501,4,1992-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1993,Outside,FALSE,61.31181866546292,2.725,1993-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1994,Outside,FALSE,157.56236689285657,26.075,1994-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1995,Outside,FALSE,309.9077390330269,43.675,1995-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1996,Outside,FALSE,213.67449337050223,43.2917,1996-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1997,Outside,FALSE,290.4920202507696,32.2917,1997-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1998,Outside,FALSE,149.44876892682615,25.75,1998-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,1999,Outside,FALSE,154.83142385553475,20,1999-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2000,Outside,FALSE,216.3063199913705,29.25,2000-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2001,Outside,FALSE,288.4620472297756,46.2083,2001-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2002,Outside,FALSE,289.7971359302042,38.1667,2002-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2003,Outside,FALSE,186.3681783538395,27.9583,2003-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2004,Outside,FALSE,243.82195859253002,22.125,2004-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2005,Outside,FALSE,164.31441617394069,21.4167,2005-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2006,Outside,FALSE,128.60176951714968,12.2083,2006-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2007,Outside,FALSE,72.04195973751447,9.2083,2007-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2008,Outside,FALSE,120.51764479388729,13.5,2008-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2009,Outside,FALSE,13.693415696320345,2.4583,2009-01-01,8,Outside
SC,Santa Cruz,PB,Pelican Bay,Strongylocentrotus purpuratus,purple sea urchin,2010,Outside,FALSE,231.08162637405593,18.5833,2010-01-01,8,Outside
