IslandCode,IslandName,SiteCode,SiteName,ScientificName,SurveyYear,Mean_Density,ReserveStatus,Reference,Old_New_Comp,ReserveYear
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,1997,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,1997,2,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,1997,0.7083,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,1997,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,1997,0.0625,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,1997,2.6667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,1997,2.5417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,1997,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,1998,1.8333,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,1998,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,1998,0.1667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,1998,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,1998,0.1875,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,1998,0.3333,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,1998,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,1998,1.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,1998,0.6667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,1998,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,1998,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,1998,3.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,1998,1.6667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,1998,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,1999,0.75,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,1999,0.125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,1999,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,1999,0.2083,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,1999,0.5208,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,1999,2.7708,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,1999,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,1999,3.25,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,1999,0.4167,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,1999,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,1999,0.2708,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,1999,3.6667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,1999,2.875,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,1999,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2000,0.5417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2000,0.125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2000,0.4583,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2000,0.375,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2000,0.9792,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2000,7.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2000,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2000,2.625,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2000,0.7917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2000,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2000,0.7292,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2000,3.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2000,4,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2000,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2001,0.5833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2001,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2001,0.25,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2001,0.4167,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2001,0.4167,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2001,3,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2001,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2001,3.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2001,1.1667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2001,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2001,0.0625,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2001,4.4167,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2001,5.875,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2001,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2002,0.375,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2002,0.125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2002,0.625,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2002,0.25,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2002,0.6458,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2002,0.6875,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2002,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2002,2.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2002,1.4167,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2002,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2002,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2002,3.4167,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2002,4.375,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2002,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2003,0.6667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2003,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2003,1.5,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2003,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2003,0.9583,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2003,3.6667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2003,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2003,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2003,1.1667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2003,1.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2003,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2003,0.1458,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2003,3.75,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2003,3.9583,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2003,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2004,0.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2004,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2004,0.4583,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2004,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2004,0.75,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2004,11.4792,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2004,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2004,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2004,1.4583,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2004,0.875,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2004,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2004,0.0625,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2004,2.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2004,2.5833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2004,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2005,0.25,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2005,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2005,0.2083,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2005,0.125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2005,0.7292,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2005,14.9583,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2005,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2005,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2005,0.3333,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2005,0.125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2005,0.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2005,1.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2005,2.75,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2005,1.3333,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2005,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2006,0.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2006,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2006,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2006,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2006,1.3958,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2006,16.1458,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2006,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2006,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2006,0.5,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2006,0.4583,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2006,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2006,1.25,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2006,3.625,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2006,2.375,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2006,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Tegula regina,2006,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2007,0.1667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2007,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2007,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2007,0.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2007,1.875,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2007,23.8958,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2007,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2007,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2007,0.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2007,0.6667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2007,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2007,1.25,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2007,3.5,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2007,2.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2007,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Tegula regina,2007,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2008,0.3333,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2008,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2008,0.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2008,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2008,1.25,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2008,25.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2008,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2008,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2008,0.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2008,0.75,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2008,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2008,1.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2008,1.9167,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2008,1.875,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2008,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Tegula regina,2008,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2009,0.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2009,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2009,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2009,0.1667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2009,1.0208,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2009,36.3125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2009,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2009,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2009,0.2083,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2009,0.875,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2009,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2009,3.2708,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2009,1.9167,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2009,2.625,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2009,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Tegula regina,2009,0.2083,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2010,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2010,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2010,0.1667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2010,0.125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2010,1.2708,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2010,19.4375,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2010,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2010,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2010,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2010,0.3333,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2010,0.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2010,10.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2010,2.7917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2010,4,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2010,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Tegula regina,2010,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2011,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2011,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2011,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2011,0.125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2011,1.75,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2011,16.8542,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2011,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2011,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2011,0.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2011,0.4167,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2011,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2011,6.3125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2011,4.2917,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2011,8.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2011,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Tegula regina,2011,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2012,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2012,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2012,0.2083,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2012,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2012,1.5,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2012,15.5417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2012,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2012,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2012,0.0417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2012,0.25,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2012,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2012,7.7083,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2012,2.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2012,2.6667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2012,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Tegula regina,2012,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Alloclinus holderi,2013,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Centrostephanus coronatus,2013,0.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Coryphopterus nicholsi,2013,0.4167,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Cypraea spadicea,2013,0.0833,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Eisenia arborea,2013,1.6458,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Laminaria farlowii,2013,26.2708,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lithopoma gibberosa,2013,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Lythrypnus dalli,2013,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Megastraea undosa,2013,0.3333,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Parastichopus parvimensis,2013,0.5417,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Patiria miniata,2013,0,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Pterygophora californica,2013,2.8125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus franciscanus,2013,2.6667,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Strongylocentrotus purpuratus,2013,2.125,Inside,TRUE,TRUE,1978
AN,Anacapa Island,LC,Landing Cove,Styela montereyensis,2013,0,Inside,TRUE,TRUE,1978
