IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,Artedius corallinus,Atherinops affinis,Caulolatilus princeps,Cephaloscyllium ventriosum,Chromis punctipinnis,Embiotoca jacksoni,Embiotoca lateralis,Gibbonsia,Girella nigricans,Gymnothorax mordax,Halichoeres semicinctus,Heterodontus francisci,Heterostichus rostratus,Hypsypops rubicundus,Lythrypnus zebra,Medialuna californiensis,Myliobatis californica,Ophiodon elongatus,Orthonopias triacis,Oxyjulis californica,Oxylebius pictus,Paralabrax clathratus,Phanerodon furcatus,Rhacochilus toxotes,Rhacochilus vacca,Sardinops sagax,Scomber japonicus,Scorpaena guttata,Scorpaenichthys marmoratus,Sebastes atrovirens,Sebastes atrovirens/carnatus/caurinus/chrysomelas,Sebastes carnatus,Sebastes caurinus,Sebastes chrysomelas,Sebastes miniatus,Sebastes mystinus,Sebastes semicinctus,Sebastes serranoides,Sebastes serranoides/flavidus,Sebastes serriceps,Semicossyphus pulcher,Seriola lalandi,Trachurus symmetricus,Brachyistius frenatus,Mola mola,Sebastes auriculatus ,Sebastes chrysomelas/carnatus,Sebastes dallii,Sebastes saxicola,Sphyraena argentea,Stereolepis gigas,Artedius harringtoni,Atractoscion nobilis,Aulorhynchus flavidus,Citharichthys stigmaeus,Cymatogaster aggregata,Embiotocidae,Hypsurus caryi,larval fish spp.,Leiocottus hirundo,Phanerodon spp.,Pleuronichthys coenosus,Sebastes diploproa,Sebastes paucispinis,Apogon atricaudus,Gibbonsia elegans,Sebastes rastrelliger,Azurina hirundo,"baitfish, unidentified",Cottidae,Paralichthys californicus,Rathbunella hypoplecta,Neoclinus,Neoclinus stephensae,Squatina californica,Bathymasteridae,Triakis semifasciata,Hyperprosopon argenteum,Phanerodon atripes,Sebastes melanops,Anisotremus davidsonii,Neoclinus blanchardi,Paralabrax nebulifer,Porichthys notatus,Sarda chiliensis,Neoclinus uninotatus,Hermosilla azurea,Platyrhinoidis triseriata,Anarrhichthys ocellatus,Gobiesox,Hexagrammos decagrammus,Sebastes pinniger,Galeorhinus galeus,Gibbonsia montereyensis,Notorynchus cepedianus,Sebastes rosaceus,Stichaeidae,Citharichthys
SB,Santa Barbara Island,AP,Arch Point,2005,Outside,0,250,0,0,115.4,0,0,0,3.5,0,0.5384615384615384,0,0,11.4,0,7.6,0,0,0,3.3,4.4,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2006,Outside,1.5,0,0,0,73.66666666666667,0.6666666666666666,0,0,5,0,0.16666666666666666,0,0,13.166666666666666,0,2,0,0,1,7.5,26.333333333333332,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.16666666666666666,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2007,Outside,1,0,0,0,56,0,0,0,1.5,1,0,0,0,20.625,0,9,0,0,2,1.125,2.75,0.375,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,0,1.5833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2008,Outside,0,0,0,0,933.625,1.875,0,0,0,0,1.8333333333333333,0,0,9.75,0,1,1.5,0,2,541.5,14.75,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2009,Outside,1,0,30,0,222.16666666666666,0,0,0,2,0,0,0,0,11.333333333333334,0,2.6666666666666665,1,0,1,124.16666666666667,21.333333333333332,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0.16666666666666666,0,0,0,0.16666666666666666,5.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2010,Outside,0,0,0,0,150.6,0.4,0,0,0.8,0,0,0,0,10.6,0,0,0,0,2.3333333333333335,73.5,17.6,0,0,0,0,0,0,0,0,0,17,0,9.5,0,2.75,33.4,0,0,136,0.3,3.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.5,0,0,1,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2011,Outside,2,0,0,3,102.7,0,0,0,10.2,1,0,1,0,11,0,42.6,0,0,2,4.2,30.6,0.4,0,0,0,0,0,0,0,0,11,1,1,0,0,8.4,0,0.2,0,0.2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,1,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2012,Outside,1,0,0,0,18.875,0,0,1,1.5,0,0,0,14.5,13.25,0,1.5,0,0,1,3.25,27.5,0.875,0,0,0,0,0,1,1.3333333333333333,0,0,0,0,0,1.3333333333333333,5.875,0,0,0,0.5,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2013,Outside,2,0,0,0,104.25,1,0,0,12.25,2,0,0,0,8,0,2,0,0,2.5,3.375,26.75,0,0,0,0,0,0,0,1,0,19,0,0,0,19.5,67,0,0,9,0.25,1.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,142.5,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2014,Outside,1,0,0,0,203.66666666666666,0.8333333333333334,0,0,2.3333333333333335,0,0,0,0,10.666666666666666,0,0,0,0,0,20.833333333333332,33,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3333333333333335,5.666666666666667,0,0,0,0.3333333333333333,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2015,Outside,0,0,0,0,801.875,1,0,0,26,1,14.833333333333334,0,0,37.875,0,2,0,0,0,648.75,4.25,37.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2016,Outside,0,0,1,0,91,1.1666666666666667,0,1,7,1.5,20.555555555555557,1,1,26.333333333333332,1,2.5,0,0,0,380,0.6666666666666666,39.166666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2017,Outside,0,0,0,0,120.6,0.4,0,1.3333333333333333,8.8,1.3333333333333333,20,0,1,21.9,0,9.5,0,0,0,66.3,0.8,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.733333333333333,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2018,Outside,0,0,0,0,175.125,0.25,0,0,8.5,0,7.333333333333333,0,0,9.583333333333334,0,4,0,0,2,32.25,3,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.083333333333333,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,AP,Arch Point,2019,Outside,0,0,0,0,79.1,0.1,0,1,12,1,7.4,0,1.5,11.4,0,0,0,0,1.5,27.9,4.8,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,6.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3666.6666666666665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2005,Outside,0,0,0,0,122.33333333333333,0,0,0,0,1,0,0,0,3.3333333333333335,0,0,0,0,1,11.5,4.666666666666667,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2006,Outside,1,20,1,0,157,0.6666666666666666,0,0,1.3333333333333333,0,0.3333333333333333,0,0,6.666666666666667,0,29,0,0,0,47.333333333333336,6,1.1666666666666667,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.5,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2007,Outside,1.5,0,0,0,34.5,0,0,0,2,1,0,0,0,3.8,0,8.75,1,0,1,0,2,0.3,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2008,Outside,0,0,0,0,534.125,0,0,0,0,0,0.08333333333333333,0,0,7,0,15,0,0,2,280.75,10.5,0.5,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2009,Outside,1,0,0,0,89,0,0,0,4,0,0,0,15,4.625,0,0,1,0,1.5,25,9,0.625,0,0,0,0,0,0,0,0.375,0,0,0,0,3.75,0,0,0,0,0,3.5833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,68.33333333333333,0,0,0,0,250,0,0,0,0,0,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2010,Outside,0,0,1,0,98.375,1.5,0,0,1,0,0.25,0,0,4.375,0,1.5,0,0,0,92.75,8.5,0.375,0,0,0.125,0,0,0,1,1.25,10.5,0,0,0,0,0,0,0,0.75,0.125,3.0833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2011,Outside,1.75,0,0,0,79.66666666666667,0.08333333333333333,0,0,3,1,0,0,0,5,0,0,0,0,3,12.583333333333334,17,0.8333333333333334,0,0,0,0,0,0,1,1.1666666666666667,0,2,1,2,0,0.9166666666666666,0,1.6666666666666667,0,0,4.611111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2012,Outside,1,0,0,0,55,0.875,0,0,1.5,0,0,0,0,4.75,0,1.6666666666666667,0,0,2,2.625,16.5,1.875,0,0,0,0,0,0,1,0,0,0,0,0,0,0.125,0,0,0,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2013,Outside,2,0,0,0,372.4,4.1,0,0,3.2,0,1.4666666666666666,0,2,6.3,0,1,1.75,0,2,71,20.4,2.1,0,0,0.2,0,0,0,1,1,2,0,0,0,11.2,56.9,0,0.2,163.8,0.1,6.866666666666666,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2014,Outside,0,0,0,0,293.5833333333333,14.083333333333334,0,0,10,0,0.3333333333333333,1,2,7.666666666666667,0,5.4,2.3333333333333335,0,0,213.08333333333334,16.5,7.583333333333333,0,0,0.16666666666666666,0,0,0,2,2,1,1,0,0,0,20.25,0,14,2.1666666666666665,0,3.7222222222222223,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2015,Outside,0,0,1,0,371.9166666666667,1.6666666666666667,0,0,5,0,23,0,0,35.833333333333336,1,17.166666666666668,1.5,0,0,20.083333333333332,2.1666666666666665,45.083333333333336,0,0,0,0,0,1.5,0,0.8333333333333334,0,0,0,0,0,0.08333333333333333,0,0.3333333333333333,0,0.16666666666666666,9.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2016,Outside,0,28,0,0,174.5,1.3333333333333333,0,0,1,1,15.444444444444445,0,1,23.333333333333332,1,2,0,0,0,28.666666666666668,0.3333333333333333,26.833333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2017,Outside,0,0,0,0,125,5.333333333333333,0,0,12,1,15.333333333333334,0,2,13,0,1,1,0,1,5.666666666666667,0,19.166666666666668,0,0,0.8333333333333334,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,9.666666666666666,0,0.16666666666666666,7.777777777777778,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2018,Outside,0,45,0,0,76.75,2,0,0,0,0,25.083333333333332,0,18.666666666666668,7.5,0,1,1,0,0,33,0,22.25,0,0,0.5,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,13.166666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,CAT,Cat Canyon,2019,Outside,0,0,0,0,72,0.3333333333333333,0,1,0.6666666666666666,0,7,0,0,5.555555555555555,0,1,0,0,0,94.83333333333333,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.777777777777779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2005,Inside,0,0,4.25,0,3.5,0,0,1,0.125,0,0.125,0,0,0.875,0,1.3333333333333333,0,0,1,8.625,4.75,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2006,Inside,0,0,2,0,0.25,0,0,0,0.25,0,0.125,0,0,0.125,0,2,0,0,2,41.375,2.5,0.125,0,0,0.25,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2007,Inside,1,0,0,0,2.25,0,0,0,0,0,0.25,0,0,0,0,0,1,0,2.5,0,2.5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2008,Inside,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2009,Inside,1,0,0,0,5.125,0.375,0,0,0,0,0,0,1,0,0,0,0,0,3,21.75,1.25,0.625,0,0,0,0,0,0,1,0,3.3333333333333335,0,0,0,1.75,0,0,0,0,0.125,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2010,Inside,0,0,0,0,24.9,1,0,0,0.2,0,0,0,0,0.3,1,10,0,0,0,235.6,3.6,0,0,0,0.2,0,0,0,0,0,81.6,0,49.666666666666664,0,3.5,2.8,0,0,74,0,1.8666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,12,23.8,0,0,0,0,0,0,0,0,159.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2011,Inside,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.8,0,0,0,1.6,0,0,0,0.4,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2012,Inside,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,1,6,0,0,0,0,6.75,0.625,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2013,Inside,0,0,0,0,0.5,1.75,0,0,3,0,0.08333333333333333,0,5,0,0,19.5,0,0,0,603.125,2.5,4.375,0,0,0.75,0,0,0,1.5,0.125,499.75,0,0,0,15,5.375,0,0,297.75,0,1,0,0,7.5,0,0,0,0,0,0,0,0,0,0,16.666666666666668,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2014,Inside,0,25.5,0,0,14,1.9,0,0,49.6,0,0,0,1,0,0,10.25,0,0,0,295.3,5,10.5,0,0,2,0,0,0,0,0.1,4,0,0,0,0,0,0,0,5.2,0,2.6666666666666665,0,0,163.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2015,Inside,0,0,0,0,1.1,17.5,0,1.5,13.8,0,24,0,2,1.6,0,19,0,0,0,472.8,0.2,20.7,0,0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3333333333333335,0,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2016,Inside,0,35,0,0,18.166666666666668,8.666666666666666,0,1,34,0,12.777777777777779,0,1,0.3333333333333333,1,50.333333333333336,0,0,0,231.66666666666666,0,170.66666666666666,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888888888888889,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2017,Inside,0,0,0,0,0.16666666666666666,3.3333333333333335,0,2.5,15.666666666666666,0,20.11111111111111,0,2.3333333333333335,0.16666666666666666,0,23.333333333333332,0,0,0,486.8333333333333,0.3333333333333333,30.666666666666668,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7777777777777777,0,0,9.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2018,Inside,0,325,0,0,7.5,14.333333333333334,0,0,2,0,19.444444444444443,0,2,0,0,0,0,0,0,191.33333333333334,0.3333333333333333,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0,0,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,GC,Graveyard Canyon,2019,Inside,0,0,0,0,1.75,0.75,0,2,33.25,0,12.833333333333334,0,3,0,0,7,0,0,0,216.375,0.5,18.5,0,0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2005,Inside,0,11.5,0,0,153.625,2.75,0,0,3.625,0,1.3333333333333333,0,2,11.875,0,20.25,0,0,0,77.25,13.75,2.5,0,0,0.25,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2.375,3.0833333333333335,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2006,Inside,1,0,1,0,307.9,1.1,0,1,18,1,1,0,2.4,10.6,0,12.2,0,0,1,90.2,11.4,1,0,1,0,0,0,0,1,0.3,0,0,0,1,0,0,0,0,0,0.8,2.066666666666667,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,Santa Barbara Island,SER,Southeast Reef,2007,Inside,0,0,0,0,173.125,0.125,0,0,3.125,2,0.125,0,0,15.25,0,21,0,0,1,2.5,12.5,0.75,0,0,0.25,0,0,0,1.3333333333333333,0.875,0,0,0,1.5,1.5,0,0,0,0,0.625,5.833333333333333,0,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
