SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,ReserveStatus,ReserveYear,Area_Surveyed,Total_Count,Percent_Cover
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",1995,Outside,Outside,10,77,7.7
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",1996,Outside,Outside,6,16,2.6667
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",1997,Outside,Outside,6,14,2.3333
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",1998,Outside,Outside,6,9,1.5
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",1999,Outside,Outside,6,2,0.3333
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2000,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2001,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2002,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2003,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2004,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2005,Outside,Outside,6,7,1.1667
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2006,Outside,Outside,6,1,0.1667
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2007,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2008,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2009,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2010,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2011,Outside,Outside,6,1,0.1667
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2012,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2013,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2014,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2015,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2016,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2017,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2018,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2012,Eisenia arborea,"Southern sea palm, all",2019,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",1993,Outside,Outside,10,10,1
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",1994,Outside,Outside,10,2,0.2
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",1995,Outside,Outside,10,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",1996,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",1997,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",1998,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",1999,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2000,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2001,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2002,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2003,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2004,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2005,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2006,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2007,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2008,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2009,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2010,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2011,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2012,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2013,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2014,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2015,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2016,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2017,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2018,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2013,Pterygophora californica,"California sea palm, all",2019,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1982,Outside,Outside,5,3,0.6
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1983,Outside,Outside,4,19,4.75
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1984,Outside,Outside,5,16,3.2
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1985,Outside,Outside,10,37,3.7
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1986,Outside,Outside,10,9,0.9
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1987,Outside,Outside,10,12,1.2
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1988,Outside,Outside,10,9,0.9
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1989,Outside,Outside,10,21,2.1
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1990,Outside,Outside,10,24,2.4
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1991,Outside,Outside,10,18,1.8
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1992,Outside,Outside,10,82,8.2
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1993,Outside,Outside,10,62,6.2
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1994,Outside,Outside,10,68,6.8
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1995,Outside,Outside,10,2,0.2
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1996,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1997,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1998,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",1999,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2000,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2001,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2002,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2003,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2004,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2005,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2006,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2007,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2008,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2009,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2010,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2011,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2012,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2013,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2014,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2015,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2016,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2017,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2018,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2014,Laminaria farlowii,"oar weed, all",2019,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,"Sargassum horneri, all",2010,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,"Sargassum horneri, all",2011,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,"Sargassum horneri, all",2012,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,"Sargassum horneri, all",2013,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,"Sargassum horneri, all",2014,Outside,Outside,6,1,0.1667
11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,"Sargassum horneri, all",2015,Outside,Outside,6,32,5.3333
11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,"Sargassum horneri, all",2016,Outside,Outside,6,60,10
11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,"Sargassum horneri, all",2017,Outside,Outside,6,35,5.8333
11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,"Sargassum horneri, all",2018,Outside,Outside,6,26,4.3333
11,AN,Anacapa Island,AR,Admiral's Reef,2017,Sargassum horneri,"Sargassum horneri, all",2019,Outside,Outside,6,46,7.6667
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1982,Outside,Outside,5,166,33.2
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1983,Outside,Outside,4,118,29.5
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1984,Outside,Outside,5,61,12.2
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1985,Outside,Outside,10,195,19.5
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1986,Outside,Outside,10,313,31.3
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1987,Outside,Outside,10,221,22.1
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1988,Outside,Outside,10,270,27
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1989,Outside,Outside,10,267,26.7
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1990,Outside,Outside,10,136,13.6
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1991,Outside,Outside,10,245,24.5
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1992,Outside,Outside,10,127,12.7
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1993,Outside,Outside,10,383,38.3
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1994,Outside,Outside,10,302,30.2
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1995,Outside,Outside,10,130,13
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1996,Outside,Outside,6,60,10
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1997,Outside,Outside,6,152,25.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1998,Outside,Outside,6,31,5.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),1999,Outside,Outside,6,66,11
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2000,Outside,Outside,6,37,6.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2001,Outside,Outside,6,32,5.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2002,Outside,Outside,6,78,13
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2003,Outside,Outside,6,223,37.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2004,Outside,Outside,6,119,19.8333
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2005,Outside,Outside,6,208,34.6667
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2006,Outside,Outside,6,176,29.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2007,Outside,Outside,6,79,13.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2008,Outside,Outside,6,57,9.5
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2009,Outside,Outside,6,51,8.5
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2010,Outside,Outside,6,55,9.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2011,Outside,Outside,6,48,8
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2012,Outside,Outside,6,23,3.8333
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2013,Outside,Outside,6,26,4.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2014,Outside,Outside,6,61,10.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2015,Outside,Outside,6,79,13.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2016,Outside,Outside,6,96,16
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2017,Outside,Outside,6,61,10.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2018,Outside,Outside,6,87,14.5
11,AN,Anacapa Island,AR,Admiral's Reef,3001,Rhodophyta,red algae (miscellaneous),2019,Outside,Outside,6,108,18
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1982,Outside,Outside,5,8,1.6
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1983,Outside,Outside,4,13,3.25
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1984,Outside,Outside,5,17,3.4
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1985,Outside,Outside,10,59,5.9
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1986,Outside,Outside,10,58,5.8
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1987,Outside,Outside,10,27,2.7
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1988,Outside,Outside,10,28,2.8
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1989,Outside,Outside,10,45,4.5
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1990,Outside,Outside,10,10,1
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1991,Outside,Outside,10,44,4.4
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1992,Outside,Outside,10,47,4.7
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1993,Outside,Outside,10,30,3
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1994,Outside,Outside,10,54,5.4
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1995,Outside,Outside,10,22,2.2
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1996,Outside,Outside,6,4,0.6667
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1997,Outside,Outside,6,34,5.6667
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1998,Outside,Outside,6,4,0.6667
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,1999,Outside,Outside,6,1,0.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2000,Outside,Outside,6,1,0.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2001,Outside,Outside,6,4,0.6667
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2002,Outside,Outside,6,2,0.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2003,Outside,Outside,6,2,0.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2004,Outside,Outside,6,2,0.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2005,Outside,Outside,6,3,0.5
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2006,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2007,Outside,Outside,6,2,0.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2008,Outside,Outside,6,3,0.5
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2009,Outside,Outside,6,0,0
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2010,Outside,Outside,6,3,0.5
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2011,Outside,Outside,6,2,0.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2012,Outside,Outside,6,3,0.5
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2013,Outside,Outside,6,1,0.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2014,Outside,Outside,6,1,0.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2015,Outside,Outside,6,1,0.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2016,Outside,Outside,6,1,0.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2017,Outside,Outside,6,3,0.5
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2018,Outside,Outside,6,3,0.5
11,AN,Anacapa Island,AR,Admiral's Reef,3002,articulated coralline algae,articulated coralline algae,2019,Outside,Outside,6,9,1.5
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1982,Outside,Outside,5,126,25.2
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1983,Outside,Outside,4,165,41.25
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1984,Outside,Outside,5,191,38.2
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1985,Outside,Outside,10,496,49.6
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1986,Outside,Outside,10,259,25.9
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1987,Outside,Outside,10,189,18.9
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1988,Outside,Outside,10,275,27.5
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1989,Outside,Outside,10,295,29.5
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1990,Outside,Outside,10,273,27.3
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1991,Outside,Outside,10,449,44.9
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1992,Outside,Outside,10,566,56.6
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1993,Outside,Outside,10,344,34.4
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1994,Outside,Outside,10,270,27
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1995,Outside,Outside,10,430,43
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1996,Outside,Outside,6,164,27.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1997,Outside,Outside,6,180,30
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1998,Outside,Outside,6,157,26.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,1999,Outside,Outside,6,254,42.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2000,Outside,Outside,6,195,32.5
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2001,Outside,Outside,6,198,33
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2002,Outside,Outside,6,180,30
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2003,Outside,Outside,6,233,38.8333
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2004,Outside,Outside,6,203,33.8333
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2005,Outside,Outside,6,255,42.5
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2006,Outside,Outside,6,281,46.8333
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2007,Outside,Outside,6,326,54.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2008,Outside,Outside,6,311,51.8333
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2009,Outside,Outside,6,373,62.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2010,Outside,Outside,6,438,73
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2011,Outside,Outside,6,365,60.8333
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2012,Outside,Outside,6,361,60.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2013,Outside,Outside,6,485,80.8333
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2014,Outside,Outside,6,418,69.6667
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2015,Outside,Outside,6,416,69.3333
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2016,Outside,Outside,6,277,46.1667
11,AN,Anacapa Island,AR,Admiral's Reef,3003,encrusting coralline algae,encrusting coralline algae,2017,Outside,Outside,6,296,49.3333
