IslandCode,IslandName,SiteCode,SiteName,SurveyYear,ReserveStatus,island_kelpfish,Aplysia_californica,articulated_coralline_algae,Astrangia_lajollaensis,Balanophyllia_elegans,Bryozoa,Centrostephanus_coronatus,Chlorophyta,Corynactis_californicus,blackeye_goby,Cryptochiton_stelleri,Cypraea_spadicea,Cystoseira,Desmarestia,Diaperoecia_californica,Diopatra_ornata,Eisenia_arborea,encrusting_coralline_algae,Gelidium,Gigartina,Haliotis_assimilis,Haliotis_corrugata,Haliotis_fulgens,Haliotis_sorenseni,Laminaria_farlowii,blue_banded_goby,Miscellaneous_Invertebrates_excluding_Ophiothrix_spiculata,Ophiothrix_spiculata,Pachythyone_rubra,Panulirus_interruptus,Parastichopus_parvimensis,Phaeophyta,Phragmatopoma_californica,Pisaster_ochraceus,Plantae,Porifera,Pterygophora_californica,Rhodophyta,Sargassum_horneri,Serpulorbis_squamigerus,Styela_montereyensis,Stylaster_californicus,Tunicata,Urticina_lofotensis,Undaria_pinnatifida,bat_ray,brown_rockfish,c_o_turbot,copper_rockfish,coralline_sculpin,crevice_kelpfish,fringehead_spp.,giant_kelpfish,gopher_rockfish,jack_mackerel,kelp_surfperch,kelpfish_spp.,larval_fish_spp.,painted_greenling,rainbow_surfperch,Rockfish_YOY,sculpin_spp.,shiner_surfperch,soupfin_shark,speckled_sanddab,surfperch_spp.,swell_shark,top_smelt,tubesnout,zebra_perch,black_rockfish,bocaccio,kelp_greenling,prickleback_spp.,spotted_kelpfish,yellowtail,barred_sand_bass,California_moray_eel,grass_rockfish,horn_shark,onespot_fringehead,Pacific_barracuda,sargo,thornback_ray,yellowfin_fringehead,zebra_goby,baitfish_spp.,Pacific_mackerel,halfbanded_rockfish,white_seabass,plain_cardinalfish,giant_black_sea_bass,leopard_shark,Pacific_angel_shark,ronquil_spp.,California_halibut,stripedfin_ronquil,swallowtail_damselfish,clingfish_spp.,vermillion_rockfish,wolf_eel,broadnose_sevengill_shark,sanddab_spp.,Pacific_bonito,plainfin_midshipman,sarcastic_fringehead,walleye_surfperch,ocean_sunfish,Date,Crassedoma_giganteum,Haliotis_rufescens,Kelletia_kelletii,Lithopoma_gibberosa,Lophogorgia_chilensis,Lytechinus_anamesus,Macrocystis_pyrifera,Megastraea_undosa,Megathura_crenulata,Muricea_californica,Muricea_fruticosa,Patiria_miniata,Pisaster_giganteus,Pycnopodia_helianthoides,Strongylocentrotus_franciscanus,Strongylocentrotus_purpuratus,Tegula_regina,Tethya_aurantia,black_and_yellow_rockfish,black_surfperch,blacksmith,blue_rockfish,cabezon,California_scorpionfish,California_sheephead_female,California_sheephead_male,garibaldi,halfmoon,kelp_bass,kelp_rockfish,lingcod,ocean_whitefish,olive_rockfish,opaleye,pile_perch,rock_wrasse_female,rock_wrasse_male,rubberlip_surfperch,senorita,striped_surfperch,treefish
SC,Santa Cruz,SA,Scorpion Anchorage,2018,Inside,833.8167,0,18.1667,0,0,31,166.6833,0,0,166.6833,0,83.44170000000001,0.3333,0,3.3333,0.5,41.6208,39.5,0,0,0,0,0,0,1917.5583000000001,500.25,0.8333,0,0.1667,166.6833,583.6917,6.1667,0,0,0,0,41.6208,4.3333,12756.375,2.6667,0,0,3,0,0,0,0,0,0,0,0,1,10,0,0,6.8,1.25,0,0.4,22,0,0,2,0,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-01-01,3.7747506992591906,0,0.08562081562207384,0,0.0016321531514113458,0,540.8538666666667,312.88090257981827,0,0,0,0,0.04089519492167599,0,98.4833680598727,87.8928060666079,0.020327112146650977,0,160.05028787664924,1184.2240462009015,1190.837298498423,0,0,84.0362168875679,3348.2843075157193,0,5098.161390632303,692.9878931513613,7109.1360461733875,1293.2809684342687,0,0,2.3785466876236026,355.7274810640048,62.73221562587653,2268.139870790416,533.2568248053233,0,3043.581767821541,546.3349449715049,285.9040113379061
SC,Santa Cruz,SA,Scorpion Anchorage,2019,Inside,917.0583,0,38.6667,0,0,17.5,83.44170000000001,0,0,0,0,333.56669999999997,1.6667,0,0.8333,0.3333,0,43.6667,0.1667,0,0,2.8013999999999997,2.8013999999999997,0,2042.6208,0,15.3333,0,0,102.8514,1000.5,20.1667,0.3333,0,0.1667,0,0,4.1667,5932.965,4.3333,0,0,7.5,0,0,1,0,0,0,0,0,0,1,0,0,3.5,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-01,6.640340206757155,0,1.0654639314095842,0,0.010141708272616836,0,71.2096,194.11221819748923,0,0,0,2.0562589509723195e-4,0.3325993807742862,0,110.79849164402103,65.68187827781522,0,0,361.92641858049166,3113.043879416848,29309.07854859283,0,0,368.51071883720533,5916.009138471417,9900.605219313082,9164.262559037856,431.0515393118769,18553.92471466336,1043.8601185542843,0,0,4270.968207812346,5083.690334748717,0,2070.4545924331096,717.6045852253224,700.1087964388663,2077.47221167686,0,3.4963269525776797
SR,Santa Rosa,CP,Cluster Point,2005,Outside,0,0,2.6667,1,2.8333,11.6667,0,0,0.1667,0,0,0,0.1667,0,0,0.3333,41.6208,24.6667,0,0,0,0,0,0,0,0,27,0,0,0,250.125,0.1667,6.3333,0,0,4.3333,958.8792,12.8333,0,0,416.80830000000003,0,6,158.4792,0,0,0,0,1,1,0,0,1,1.6666666666666667,60,13.333333333333334,0,0,30,3,0.4117647058823529,2,0,0,0,0,0,21,11.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2005-01-01,2.8875341136940187,0.2506370057400261,3.7694744122011263,0.11859603119508347,0,0,11.444400000000002,0.530234080937735,6.646282647744948,0,0,16.800532764436312,3.832786573634904,3.929936330098158,122.94220176816269,10.277503495341954,0,52.67589167918796,1089.3860992753623,2078.337846967976,802.4535446393868,589.5808614882949,1599.5363374643964,0,2442.877817701164,2730.2503141094326,0,0,0,1665.0836578431545,7250.756071062862,0,193.1899151436097,0,2147.777129697806,0,0,0,609.4133104498,3176.0791908793103,221.91132312587396
SR,Santa Rosa,CP,Cluster Point,2006,Outside,0,0,5.1667,0.5,0.5,12.1667,0,0.1667,1,0,0,250.125,0,8,0,1.3333,41.6208,25.1667,0,2,0,0,0,0,0,0,8.3333,0,0,0,500.25,3.6667,0.5,0,0.1667,6.3333,7253.625,57.6667,0,0,666.9333,0,6,122.2611,0,0,0,0,1,0,0,0,0,0,0,3.6666666666666665,0,0,14.75,5.25,0.1875,0,0,0,0,8.5,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,2006-01-01,4.233044929325602,0.24529106750716062,1.5836361153619958,0.04247743125439053,0,0,106.39053333333332,0,4.359674137382584,0,0,13.095900139549318,3.3034034621172768,5.966704110676514,223.5263649962642,7.202721736400155,0,44.92699624479441,677.8402395491144,2238.209989042436,0,986.023164902838,1599.5363374643964,0,1724.384341906704,11831.084694474208,0,0,0,2154.8141454440824,10876.134106594292,0,289.78487271541456,0,290.24015266186564,0,0,0,71.37273005267927,5025.441757720428,110.95566156293698
SR,Santa Rosa,CP,Cluster Point,2007,Outside,0,0,2.5,0.6667,1.8333,6.1667,0,0.1667,0.8333,0,0,416.80830000000003,0,2.1667,0,1.8333,41.6208,15.8333,0,1.8333,0,0,0,0,208.5042,0,22.1667,0,0,0,333.56669999999997,0.8333,3.6667,0,0,4.8333,5961.3792,52.5,0,0,917.0583,0,8.5,191.6958,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6.5,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2007-01-01,3.607935312743451,0.27420081804214325,2.207374952695738,0.01506553740944247,0,0,27.12746666666667,0,5.0821469706299,0,0,18.83487130611587,2.6204009860398787,6.157870500399441,687.2358765044663,28.51584905159446,0,50.058077027996795,642.4257286845774,1368.746977805779,477.6686769732036,3924.426710214625,0,0,6023.63640864289,9070.648159537051,0,0,0,4788.297011305508,3738.660115884567,0,730.4700393007744,343.2141358700781,1199.6803321320922,0,0,396.7196548693185,1884.4204996674198,590.4240271399152,0
SR,Santa Rosa,CP,Cluster Point,2008,Outside,0,5.602799999999999,10.6667,0.1667,1.8333,31.3333,0,0,0.5,83.44170000000001,0,416.80830000000003,2.3333,2.8333,0.1667,3,125.0625,33,0.1667,8,0,0,0,0,83.44170000000001,0,5.6667,0,0,0,416.80830000000003,1.3333,0.8333,0,0,8.3333,11297.2458,66.6667,0,0.1667,583.6917,0,6.6667,97.24859999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2008-01-01,3.689690710554195,1.4178547800854262,2.1315170131647454,0,0,0,62.3084,0.25216056155538064,4.897669202405767,0,0,18.28977793982926,8.912808949579873,0.7484727441095816,672.5812677546835,67.919644277635,0,55.454104992406606,247.18763543555124,1789.516154193139,118.88200661324248,2299.297131517137,0,0,1159.1498248290707,19858.025341711607,0,0,0,871.9160700169562,4251.655913605154,0,42.931092254135486,0,286.14785730449944,0,0,0,0,1728.5155046308287,0
SR,Santa Rosa,CP,Cluster Point,2009,Outside,0,0,10.8333,0.1667,2.3333,11.8333,0,0,1.1667,83.44170000000001,0,1167.1833000000001,0.8333,4.8333,0,5,208.5042,42.6667,0,2.5,0,0,0,0,0,0,8.8333,0,0,0,250.125,2,0,0,0.1667,8.1667,4168.6833,68.5,0,0,1834.3166999999999,0,12.1667,152.8764,0,0,0,0,1,0,0,0,1.5,0,0,0,2,92.33333333333333,6.5,0,3.0526315789473686,1,0,0,0,0,1,0,281.75,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2009-01-01,0.07202579717282025,4.549537218169348,2.603178622696979,0,0,0,35.18093333333333,0,6.251726783150003,0,0,34.39109561845507,3.877453382191085,3.4289931821094366,850.789777605592,228.59164139136976,0,69.79547184929143,314.85140928387915,1046.6157992729095,1299.179648573637,2762.5455543394937,995.9127777646526,0,5393.729948146999,18577.81710106485,0,0,0,6033.319460580609,2985.856457738214,0,1472.3188165573251,0,116.09606106474625,0,0,0,0,1880.5792256543496,8.482976923922429
SR,Santa Rosa,CP,Cluster Point,2010,Outside,0,0,5,0.6667,1.6667,10.3333,0,0,0.5,83.44170000000001,0,333.56669999999997,0,0.1667,0,2.8333,333.56669999999997,40.8333,0,0,0,0,0,0,0,0,19.5,0,0,0,583.6917,1.6667,0.3333,0,0.1667,3,2209.5042000000003,51.6667,0,0,917.0583,0,10.6667,155.6778,0,0,0,0,2,2,0,1,0,0,0,0,2,0,22.25,1.5,30.91304347826087,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2010-01-01,7.410313182099438,1.1155835604707234,6.278837987116166,0.03730826908429136,0,0,10.1728,0,3.1414841347255167,0,0,16.755588637142747,3.623802577123249,3.381765812320489,694.0132689744745,194.90291223423807,0,58.24955713357369,401.54734232296414,3160.9593942487513,31.404687436359644,7255.932766906521,1599.5363374643964,0,7043.233010234621,7444.497121785069,0,0,0,3568.50852155763,553.835951797027,0,3617.6410302054064,0,675.3585587435809,0,0,1148.1480908615017,0,2101.545062537643,359.88172463673806
SR,Santa Rosa,CP,Cluster Point,2011,Outside,0,0,2.5,0.1667,1.3333,6,0,0,0,166.6833,0,416.80830000000003,0.5,1.6667,0,10.8333,458.62919999999997,25.5,0,1.1667,0,0,0,0,0,0,19.6667,0.1667,0.3333,0,333.56669999999997,1.8333,5.1667,0,0.1667,7.1667,1959.3791999999999,65.1667,0,0.1667,2334.5667000000003,0,5.3333,155.6778,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13.75,0,1.6666666666666667,0,0,0,0,0,0,0,33.333333333333336,0,11.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.75,1,0,0,0,0,0,0,0,2011-01-01,4.90653205575943,2.1912364317145714e-4,2.4060791012265637,0,0,0,6.781866666666668,0,6.339872438324293,0,0,39.467555843965464,3.18358432960741,4.487825212214994,1126.2870148203754,263.503390089586,0,63.73244343457624,566.4642710019742,5941.603294934654,2196.7076277559368,14115.614846755936,1599.5363374643964,0,10110.945144783951,14158.414567938747,0,0,0,7159.959836208986,4162.271724635973,0,2083.5229520567386,0,224.88296486364635,0,0,397.50142922665316,1904.5342535068075,5602.829531948926,142.7583278377879
SR,Santa Rosa,CP,Cluster Point,2012,Outside,0,0,3.1667,0.3333,2.1667,0.8333,0,0,1,83.44170000000001,0,583.6917,0,2.3333,0,6.5,416.80830000000003,27.6667,0.1667,0.5,0,0,0,0,0,0,2.5,0,0,0,333.56669999999997,3.1667,0.3333,0,0.3333,6,583.6917,58.6667,0,0,1334.0666999999999,0,3.6667,194.49719999999996,0,0,0,0,0,1.5,0,0,0,1.5,0,0,1,0,8.75,0,11.352941176470589,3,0,0,0,0,0,0,0,0,15.333333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,0,0,0,0,0,0,0,2012-01-01,4.14501860647798,0.9072789330468451,1.1206607775586843,0,0,0,6.358,0.27006004003287715,8.421296786249615,0,0,13.716465462869959,2.5807972024958463,8.286352699358604,587.2884052911533,69.66560774530738,0,70.234868264978,1721.3798253287448,2332.9273828242303,99.93689604412592,11035.591108965713,2104.1549773445977,0,2599.9317673015325,22425.948429412707,0,0,0,8212.467030896165,8824.21676659747,0,1218.253051223858,0,254.28465137106974,0,0,0,0,6605.401389434568,697.4214201051041
SR,Santa Rosa,CP,Cluster Point,2013,Outside,0,0,2.3333,0.6667,1.6667,8.5,0,0,0.6667,333.56669999999997,0,166.6833,0,0,0.5,7.1667,1000.5,43.6667,0.1667,0,0,0,0,0,83.44170000000001,0,6.3333,0,0.1667,0,166.6833,0.3333,0.1667,0,0.3333,5,458.62919999999997,41.8333,0,0,583.6917,0,6,250.125,0,0,0,0,1,0,0,0,1,1,0,13.5,1,0,18.2,2.5,113.88461538461539,1,0,0,0,0,1,0,312.5,0,17,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2013-01-01,5.622476023194234,0.5019062591072205,4.637479243034898,0,0,0,5.934133333333334,0.3948180459426058,6.8860681101293935,0,0,30.69120694500367,2.935755074737946,7.076309800981449,725.7477753507831,228.3506986428173,0,57.04177552179703,1972.8867598864435,1729.032871959158,10112.21448785963,40274.085212624115,3516.352158111118,0,13207.756307889924,41850.75406554921,0,0,0,30219.83854602816,17151.69394301252,0,13409.874764708098,0,3954.5807058523137,0,0,3824.7686712448844,671.2896998812917,9752.554315676234,800.5743664181159
SR,Santa Rosa,CP,Cluster Point,2014,Outside,0,5.602799999999999,8.1667,0.6667,1.5,16.5,0,0,2.5,500.25,2.8013999999999997,250.125,0.3333,0.5,0,3.3333,958.8792,53.6667,0,2.3333,0,0,0,0,0,0,14.3333,0.8333,0,0,333.56669999999997,3.6667,0.1667,0,0,1.1667,500.25,71.6667,0,0,583.6917,0,7.3333,175.0875,0,0,0,0,1,0,0,0,1,2,200,18,1,0,22.333333333333332,0,24.517241379310345,0,0,0,0,0,0,0,2,0,2,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2014-01-01,4.80579526123289,0.9321912961579084,2.470029830065666,0.9029522138514194,0,0,7.6296,0.3016792533584516,6.699594151412971,0,0,28.567675658984324,0.07420897117545876,0,692.8271136689596,224.37035975985853,0,61.18044508440801,1727.5088311829545,853.5972054971227,343.91292409138214,25823.362097466244,2796.960909316565,0,8364.322500635823,27753.751308711653,0,0,0,9939.545763591956,27586.544488686603,0,5365.038971580007,0,66.36236710254661,0,0,595.0794823039778,141.2799103491418,10816.146308655316,609.4221119970886
SR,Santa Rosa,CP,Cluster Point,2015,Outside,0,47.2236,1.8333,0.6667,1,7.6667,0,0,0.5,333.56669999999997,0,416.80830000000003,0.1667,0,0,2.6667,583.6917,41,0,0.1667,0,0,0,0,0,0,6,0,3.3333,0,416.80830000000003,2.3333,0.1667,0,0.3333,4.5,875.4375,34.3333,0,0.6667,416.80830000000003,0,0.6667,186.2931,0,0,0,0,0,3,0,0,2,0,0,5,0,0,27,0,11.133333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015-01-01,27.018180592941654,2.4182564854012996,3.7963862063401943,0.1338734828721527,0,0.004552634339630828,9.748933333333335,0.3522741920230359,8.716940126273569,0,0,9.13062529616483,0.14665460729810587,0,919.874716150198,299.0701120398825,0,42.29401680971282,1284.4938913495405,204.99063395632325,3508.7883082981834,8232.448730180193,0,0,11214.46710452548,6433.605236154634,0,0,0,3778.0437486770707,7900.291073219841,0,1520.579663375149,0,314.808707173277,0,0,396.7196548693185,8939.588210828231,2518.4729085910735,8.482976923922429
SR,Santa Rosa,CP,Cluster Point,2016,Outside,0,0,2.5,0.1667,2.3333,1,0,0,0.5,83.44170000000001,2.8013999999999997,416.80830000000003,0,0,0,2,458.62919999999997,74.6667,0,2.6667,0,0,0,0,0,0,4.1667,0,0,0,333.56669999999997,1.3333,0.5,0,14.6667,0.6667,958.8792,11.1667,0,1.8333,0,0,0.6667,200.1,0,1,0,0,0,0,0,0,0,0,0,2.3333333333333335,1,0,25.6,0,134.5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-01-01,23.526801763205263,0.07649939203734195,3.0401016168551904,0.0713180896649875,0,0.0034978725017520773,0.4238666666666667,29.379667533342722,9.82050269799601,0,0,5.4619805806884,0.05794320089802513,0,861.325247521661,481.0436520164163,0,23.795362715912276,2156.33757710058,285.3568690980886,1468.6032921316591,7658.347626908937,0,0,13402.198583959695,15303.785090740002,0,0,567.1153586849697,4108.4386032972125,1811.9342354550947,0,12824.729075174853,0,1245.5870772685175,0,0,0,1965.1465183407174,3287.6963625215544,1070.3874203048972
SR,Santa Rosa,CP,Cluster Point,2017,Outside,0,0,1.6667,2.1667,7.1667,1.5,0,0,2.6667,83.44170000000001,0,333.56669999999997,0,0,0,1.3333,0,49.8333,0,3.5,0,0,0,0,0,0,11.8333,0,3.8333,0,250.125,0,0,0,0.3333,1.1667,0,3.8333,0,3.5,0,0,0.5,147.2736,0,1.6666666666666667,0,0,1,2.5,0,0,0,0,0,0,0,0,21,0,17.857142857142858,4,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-01-01,38.312761729240776,0.505269817547264,3.4684222436736576,1.4997485642927018,0,0.025210656349387024,0,1.2920543513836433,7.478599231299178,0,0,6.993697914586695,0.14645654987811563,0,392.14663538776347,386.72930857895545,0.02270705438164282,28.593540107167694,1625.370624983213,2.3030961578195197,9430.304297202794,10996.3328679929,110.21039033868665,0,14854.714017277718,7011.7502072193865,0,0,0,1254.5280370707424,10498.631650110921,0,5730.84633786411,0,630.2319440793334,0,0,762.0636528488645,1041.943747125685,1028.010557423873,504.8886358116503
SR,Santa Rosa,CP,Cluster Point,2018,Outside,0,25.0125,1.1667,0.5,1.8333,1.5,0,0,2.6667,83.44170000000001,0,333.56669999999997,0,0,0,0,0,64.3333,0,0.6667,2.8013999999999997,0,0,0,0,0,2.5,0,5.5,0,166.6833,0,0,0,0,0.5,0,6.1667,0,0.5,0,0,0.3333,188.8944,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,29,0,1.1304347826086956,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,2018-01-01,35.670330901191996,1.3065931403811342,2.431092642021255,0.14889996040606218,0,0.05465024143338671,0,5.441963614636003,6.795149320319048,0,0,9.74420374761762,0.06406206584003123,0,379.1519851846076,421.0699102077648,0.11020133174718305,18.02788716820854,759.6301187950356,289.0107780796141,82679.73421149104,18031.43447658406,2335.816883935933,0,8284.479060078462,7011.7502072193865,0,0,742.0980065464631,992.8489781123685,0,0,3630.721102793778,909.1273916587407,215.607955586952,0,0,0,773.7086476559768,536.3291965213756,278.0088337282158
SR,Santa Rosa,CP,Cluster Point,2019,Outside,0,47.2236,5.6667,1.3333,19.6667,0.8333,83.44170000000001,0.1667,6.8333,500.25,0,83.44170000000001,0,0,0,0,0,46,0,0.6667,0,0,0,0,0,0,11.8333,7.6667,4.3333,0,250.125,0.5,0.5,0,1,0.6667,0,11.8333,0,4.8333,0,0,1.1667,200.1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,24,0,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-01-01,110.58946930415912,0.0986358486554131,4.301045333912475,2.6928316461040738,0.007312520549707575,0.12880251587049527,0.4238666666666667,12.857272759335087,3.78020309758109,0,0,16.285155932504196,0.06650868392976322,0,268.35879221726907,260.86860616702904,0.19633611241570967,4.169147218634414,159.9176189467509,774.099107914296,11212.692044577565,1964.9441836953902,915.9445382506688,0,10547.245264744695,26060.64524836304,0,0,342.57479535848097,738.7602538656404,2350.3374891808785,549.624023405425,3231.534355606917,2929.1457046567457,512.6062558779349,0,0,0,27.22557786869258,571.8718226583293,0
SR,Santa Rosa,CSAW,Chickasaw,2005,Inside,0,0,11.3333,0.1667,1.5,25.8333,0,0,0.1667,166.6833,0,166.6833,0.3333,0.1667,0,8,0,20.5,0,0,0,0,0,0,0,0,14.1667,0,0,0,0,0,3,0,0,5,125.0625,28.1667,0,0.1667,2667.9332999999997,0,8.6667,244.5222,0,0,0,0,0,0,0,0,0,2.5,0,8.333333333333334,1,0,30.25,2,1.4285714285714286,1.25,0,0,2,0,0,25,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005-01-01,2.2055875250614374,24.033462699804826,0,0,0,0,11.444400000000002,0,1.8536171182633692,0,0,12.942029536581572,4.715731924844129,16.706782332791537,103.10612287987207,0.3202148681257229,0,35.483016978682116,1307.2633191304346,3037.5706994147345,3512.9632954213153,396.4423034145431,2799.1885905626937,0,1868.083037065596,3640.3337521459102,0,0,312.00245171266147,5876.765851211134,6445.116507611432,0,1931.8991514360969,171.60706793503905,1219.0086411798356,0,0,396.7196548693185,373.33428027555317,2492.6191118293323,721.2118001590903
SR,Santa Rosa,CSAW,Chickasaw,2006,Inside,0,0,7,0.3333,1,13.3333,0,0,0.8333,0,0,0,1,0.5,0.6667,10,0,5.8333,0,8.6667,0,0,0,0,41.6208,0,34.6667,0,0,0,166.6833,0,3.1667,0,0.6667,5.5,208.5042,68.3333,0,0.3333,583.6917,0,11,263.9318999999999,0,0,0,0,0,2,0,0,1,1.5,0,4.5,0,0,16.75,5.5,1.3529411764705883,1.5,0,0,0,0,0,30.75,30.333333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006-01-01,4.411712296451242,21.812793771791068,0,0,0,0,28.39906666666667,0,2.225324266522251,0,0,12.634960490844223,6.510555057302305,2.8779118823952894,157.75290154118233,1.0404114357359866,0,22.500893686309016,1234.6375791787439,2797.7624863030446,71.32920396794549,904.7016667665215,2665.8938957739942,0,1580.6856467478121,14561.335008583641,0,0,0,4211.682193367979,12084.593451771436,0,1094.742852480455,0,1102.9125801150894,0,0,793.439309738637,790.5902405835243,1688.5484305940636,277.38915390734246
SR,Santa Rosa,CSAW,Chickasaw,2007,Inside,0,0,14.1667,0.5,1.6667,38.3333,0,0.1667,0.3333,500.25,0,833.8167,0.5,0,0,17,0,28.3333,0,2.6667,0,0,0,0,1125.5625,0,7.3333,0,0,0,83.44170000000001,1.8333,1.1667,0,0,2.3333,875.4375,66.6667,0,0.3333,416.80830000000003,0,11.5,136.26809999999998,0,0,0,0,0,1,1,0,0,1,0,5.5,1,0,11,1,2.6875,0,0,0,0,0,0,92.5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-01-01,1.81048075353832,17.12831862939545,0,0,0,0,74.60053333333335,0,0.5727310522987872,0,0,20.20190493122051,8.709779180214463,0.5688900722616429,439.56022574115224,2.9712866719854505,0,21.021110660927487,778.8418943792252,2272.599666304224,5829.941902179957,3795.59594074976,1080.4481373673618,0,616.7861792627186,6487.920417901135,0,0,0,3982.3110610360545,699.2256692635607,0,556.8520463694558,0,254.28465137106974,0,0,793.439309738637,0,1562.4804125395203,0
SR,Santa Rosa,CSAW,Chickasaw,2008,Inside,0,0,10.5,0.3333,2.3333,23.5,0,0,0.1667,250.125,0,333.56669999999997,3.1667,0,0.8333,21.6667,0,24,0,2.6667,0,0,0,0,0,0,4.1667,0.1667,0,0,83.44170000000001,0,0.6667,0,0,8.8333,291.74580000000003,44,0,0,666.9333,0,9.3333,208.5042,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-01-01,0.9420379918276031,28.03161206512629,0,0,0,0,42.38666666666667,0,0.958361587195509,0,0,24.012694078226808,4.421610702110674,3.985109837713776,356.5736131496632,15.520944088186019,0,22.482663069256347,311.82142374448,615.6492261979657,487.17177732285506,960.1183059325057,995.9127777646526,0,860.1162388518413,2722.451861364574,0,0,0,1803.253440814881,0,0,4726.634125888762,114.4047119566927,320.57204742014767,0,0,396.7196548693185,172.02658012697057,391.445836210556,86.52491123828042
