SiteNumber,IslandCode,SiteCode,IslandName,SiteName,SurveyYear,ScientificName,CommonName,Mean_Biomass,Mean_Count,Targeted,Trophic_Full,ReserveStatus,Reference,MeanDepth,Date
25,SR,SP,Santa Rosa,South Point,2017,Hypsypops rubicundus,garibaldi,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Hypsypops rubicundus,garibaldi,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,41.09,2018-01-01
25,SR,SP,Santa Rosa,South Point,2019,Hypsypops rubicundus,garibaldi,0,0,Non-targeted,Benthic micro-invertivore,Inside,TRUE,41.09,2019-01-01
25,SR,SP,Santa Rosa,South Point,2005,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2005-01-01
25,SR,SP,Santa Rosa,South Point,2006,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2006-01-01
25,SR,SP,Santa Rosa,South Point,2007,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2007-01-01
25,SR,SP,Santa Rosa,South Point,2008,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2008-01-01
25,SR,SP,Santa Rosa,South Point,2009,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2009-01-01
25,SR,SP,Santa Rosa,South Point,2010,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2010-01-01
25,SR,SP,Santa Rosa,South Point,2011,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2011-01-01
25,SR,SP,Santa Rosa,South Point,2012,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2012-01-01
25,SR,SP,Santa Rosa,South Point,2013,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2013-01-01
25,SR,SP,Santa Rosa,South Point,2014,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2014-01-01
25,SR,SP,Santa Rosa,South Point,2015,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2015-01-01
25,SR,SP,Santa Rosa,South Point,2016,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2016-01-01
25,SR,SP,Santa Rosa,South Point,2017,Medialuna californiensis,halfmoon,0,0,Non-targeted,Herbivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Medialuna californiensis,halfmoon,1669.6028034944115,1,Non-targeted,Herbivore,Inside,TRUE,41.09,2018-01-01
25,SR,SP,Santa Rosa,South Point,2019,Medialuna californiensis,halfmoon,123.8272086657414,1,Non-targeted,Herbivore,Inside,TRUE,41.09,2019-01-01
25,SR,SP,Santa Rosa,South Point,2005,Ophiodon elongatus,lingcod,4833.8373807085745,1,Targeted,Piscivore,Inside,TRUE,41.09,2005-01-01
25,SR,SP,Santa Rosa,South Point,2006,Ophiodon elongatus,lingcod,4833.8373807085745,1,Targeted,Piscivore,Inside,TRUE,41.09,2006-01-01
25,SR,SP,Santa Rosa,South Point,2007,Ophiodon elongatus,lingcod,0,0,Targeted,Piscivore,Inside,TRUE,41.09,2007-01-01
25,SR,SP,Santa Rosa,South Point,2008,Ophiodon elongatus,lingcod,4833.8373807085745,1,Targeted,Piscivore,Inside,TRUE,41.09,2008-01-01
25,SR,SP,Santa Rosa,South Point,2009,Ophiodon elongatus,lingcod,2123.7710183223476,1,Targeted,Piscivore,Inside,TRUE,41.09,2009-01-01
25,SR,SP,Santa Rosa,South Point,2010,Ophiodon elongatus,lingcod,0,0,Targeted,Piscivore,Inside,TRUE,41.09,2010-01-01
25,SR,SP,Santa Rosa,South Point,2011,Ophiodon elongatus,lingcod,9262.9221900325,1,Targeted,Piscivore,Inside,TRUE,41.09,2011-01-01
25,SR,SP,Santa Rosa,South Point,2012,Ophiodon elongatus,lingcod,994.4052429052837,1,Targeted,Piscivore,Inside,TRUE,41.09,2012-01-01
25,SR,SP,Santa Rosa,South Point,2013,Ophiodon elongatus,lingcod,3174.565352267754,1.4,Targeted,Piscivore,Inside,TRUE,41.09,2013-01-01
25,SR,SP,Santa Rosa,South Point,2014,Ophiodon elongatus,lingcod,0,0,Targeted,Piscivore,Inside,TRUE,41.09,2014-01-01
25,SR,SP,Santa Rosa,South Point,2015,Ophiodon elongatus,lingcod,699.2256692635607,1,Targeted,Piscivore,Inside,TRUE,41.09,2015-01-01
25,SR,SP,Santa Rosa,South Point,2016,Ophiodon elongatus,lingcod,0,0,Targeted,Piscivore,Inside,TRUE,41.09,2016-01-01
25,SR,SP,Santa Rosa,South Point,2017,Ophiodon elongatus,lingcod,0,0,Targeted,Piscivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Ophiodon elongatus,lingcod,0,0,Targeted,Piscivore,Inside,TRUE,41.09,2018-01-01
25,SR,SP,Santa Rosa,South Point,2019,Ophiodon elongatus,lingcod,0,0,Targeted,Piscivore,Inside,TRUE,41.09,2019-01-01
25,SR,SP,Santa Rosa,South Point,2005,Oxyjulis californica,senorita,527.0601603890162,24,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2005-01-01
25,SR,SP,Santa Rosa,South Point,2006,Oxyjulis californica,senorita,1202.355990887443,54.75,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2006-01-01
25,SR,SP,Santa Rosa,South Point,2007,Oxyjulis californica,senorita,485.95250723711086,32.2,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2007-01-01
25,SR,SP,Santa Rosa,South Point,2008,Oxyjulis californica,senorita,204.79095889218831,27.333333333333332,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2008-01-01
25,SR,SP,Santa Rosa,South Point,2009,Oxyjulis californica,senorita,1286.930022915098,184.5,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2009-01-01
25,SR,SP,Santa Rosa,South Point,2010,Oxyjulis californica,senorita,3060.693331621719,38.25,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2010-01-01
25,SR,SP,Santa Rosa,South Point,2011,Oxyjulis californica,senorita,4307.625752339305,120.75,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2011-01-01
25,SR,SP,Santa Rosa,South Point,2012,Oxyjulis californica,senorita,5101.230423411256,94,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2012-01-01
25,SR,SP,Santa Rosa,South Point,2013,Oxyjulis californica,senorita,6822.717532477737,9,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2013-01-01
25,SR,SP,Santa Rosa,South Point,2014,Oxyjulis californica,senorita,13206.875599279985,229.67118644067796,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2014-01-01
25,SR,SP,Santa Rosa,South Point,2015,Oxyjulis californica,senorita,15852.901787288052,1347.6724225495175,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2015-01-01
25,SR,SP,Santa Rosa,South Point,2016,Oxyjulis californica,senorita,6302.611990330076,114.75,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2016-01-01
25,SR,SP,Santa Rosa,South Point,2017,Oxyjulis californica,senorita,10633.393957060733,287.3333333333333,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Oxyjulis californica,senorita,9745.599928272424,173.66666666666666,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2018-01-01
25,SR,SP,Santa Rosa,South Point,2019,Oxyjulis californica,senorita,9120.906163942369,284.3333333333333,Non-targeted,Benthic micro-invertivore + Zooplanktivore,Inside,TRUE,41.09,2019-01-01
25,SR,SP,Santa Rosa,South Point,2005,Paralabrax clathratus,kelp bass,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2005-01-01
25,SR,SP,Santa Rosa,South Point,2006,Paralabrax clathratus,kelp bass,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2006-01-01
25,SR,SP,Santa Rosa,South Point,2007,Paralabrax clathratus,kelp bass,968.5952245765312,2,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2007-01-01
25,SR,SP,Santa Rosa,South Point,2008,Paralabrax clathratus,kelp bass,1467.6745759265154,2,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2008-01-01
25,SR,SP,Santa Rosa,South Point,2009,Paralabrax clathratus,kelp bass,1907.0406107394701,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2009-01-01
25,SR,SP,Santa Rosa,South Point,2010,Paralabrax clathratus,kelp bass,467.853074115664,1.5,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2010-01-01
25,SR,SP,Santa Rosa,South Point,2011,Paralabrax clathratus,kelp bass,5882.6133341422465,2,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2011-01-01
25,SR,SP,Santa Rosa,South Point,2012,Paralabrax clathratus,kelp bass,1289.952813472364,0.25,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2012-01-01
25,SR,SP,Santa Rosa,South Point,2013,Paralabrax clathratus,kelp bass,2499.903894134491,0.3333333333333333,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2013-01-01
25,SR,SP,Santa Rosa,South Point,2014,Paralabrax clathratus,kelp bass,879.3917919914719,1.8333333333333333,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2014-01-01
25,SR,SP,Santa Rosa,South Point,2015,Paralabrax clathratus,kelp bass,6858.696081385118,18.65432098765432,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2015-01-01
25,SR,SP,Santa Rosa,South Point,2016,Paralabrax clathratus,kelp bass,7161.479210030386,21,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2016-01-01
25,SR,SP,Santa Rosa,South Point,2017,Paralabrax clathratus,kelp bass,9896.76443903766,23.666666666666668,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Paralabrax clathratus,kelp bass,19196.930578138217,4,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2018-01-01
25,SR,SP,Santa Rosa,South Point,2019,Paralabrax clathratus,kelp bass,6282.754046710711,7.333333333333333,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2019-01-01
25,SR,SP,Santa Rosa,South Point,2005,Rhacochilus toxotes,rubberlip surfperch,396.7196548693185,1,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2005-01-01
25,SR,SP,Santa Rosa,South Point,2006,Rhacochilus toxotes,rubberlip surfperch,1190.1589646079556,3,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2006-01-01
25,SR,SP,Santa Rosa,South Point,2007,Rhacochilus toxotes,rubberlip surfperch,254.28465137106974,1.3333333333333333,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2007-01-01
25,SR,SP,Santa Rosa,South Point,2008,Rhacochilus toxotes,rubberlip surfperch,357.65672475601434,2,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2008-01-01
25,SR,SP,Santa Rosa,South Point,2009,Rhacochilus toxotes,rubberlip surfperch,0,0,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2009-01-01
25,SR,SP,Santa Rosa,South Point,2010,Rhacochilus toxotes,rubberlip surfperch,1121.0641677268864,8.333333333333334,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2010-01-01
25,SR,SP,Santa Rosa,South Point,2011,Rhacochilus toxotes,rubberlip surfperch,1414.0485802177545,4.333333333333333,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2011-01-01
25,SR,SP,Santa Rosa,South Point,2012,Rhacochilus toxotes,rubberlip surfperch,3571.5737416218744,1.6666666666666667,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2012-01-01
25,SR,SP,Santa Rosa,South Point,2013,Rhacochilus toxotes,rubberlip surfperch,1874.0328200792198,2,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2013-01-01
25,SR,SP,Santa Rosa,South Point,2014,Rhacochilus toxotes,rubberlip surfperch,4577.759097993072,5.166666666666667,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2014-01-01
25,SR,SP,Santa Rosa,South Point,2015,Rhacochilus toxotes,rubberlip surfperch,12087.223447766246,6.230769230769231,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2015-01-01
25,SR,SP,Santa Rosa,South Point,2016,Rhacochilus toxotes,rubberlip surfperch,1046.4567766378657,1,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2016-01-01
25,SR,SP,Santa Rosa,South Point,2017,Rhacochilus toxotes,rubberlip surfperch,1491.730561391752,2.6666666666666665,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Rhacochilus toxotes,rubberlip surfperch,2092.9135532757314,1,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2018-01-01
25,SR,SP,Santa Rosa,South Point,2019,Rhacochilus toxotes,rubberlip surfperch,2690.2373712735807,1,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2019-01-01
25,SR,SP,Santa Rosa,South Point,2005,Rhacochilus vacca,pile perch,1102.9125801150894,4.75,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2005-01-01
25,SR,SP,Santa Rosa,South Point,2006,Rhacochilus vacca,pile perch,290.24015266186564,1.25,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2006-01-01
25,SR,SP,Santa Rosa,South Point,2007,Rhacochilus vacca,pile perch,364.9703235823711,2.2,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2007-01-01
25,SR,SP,Santa Rosa,South Point,2008,Rhacochilus vacca,pile perch,613.2722280582994,3,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2008-01-01
25,SR,SP,Santa Rosa,South Point,2009,Rhacochilus vacca,pile perch,552.1326182569204,5,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2009-01-01
25,SR,SP,Santa Rosa,South Point,2010,Rhacochilus vacca,pile perch,2299.36297474634,5,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2010-01-01
25,SR,SP,Santa Rosa,South Point,2011,Rhacochilus vacca,pile perch,357.65672475601434,5.5,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2011-01-01
25,SR,SP,Santa Rosa,South Point,2012,Rhacochilus vacca,pile perch,464.384244258985,2,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2012-01-01
25,SR,SP,Santa Rosa,South Point,2013,Rhacochilus vacca,pile perch,1889.7757277450255,2.6666666666666665,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2013-01-01
25,SR,SP,Santa Rosa,South Point,2014,Rhacochilus vacca,pile perch,1835.3611200100704,66.68115942028986,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2014-01-01
25,SR,SP,Santa Rosa,South Point,2015,Rhacochilus vacca,pile perch,4064.734704804148,7.256410256410256,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2015-01-01
25,SR,SP,Santa Rosa,South Point,2016,Rhacochilus vacca,pile perch,896.7457904245268,5.5,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2016-01-01
25,SR,SP,Santa Rosa,South Point,2017,Rhacochilus vacca,pile perch,135.06864289515596,9,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Rhacochilus vacca,pile perch,838.5989421581154,5,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2018-01-01
25,SR,SP,Santa Rosa,South Point,2019,Rhacochilus vacca,pile perch,5057.7895491594745,8,Non-targeted,Benthic macro-invertivore,Inside,TRUE,41.09,2019-01-01
25,SR,SP,Santa Rosa,South Point,2005,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2005-01-01
25,SR,SP,Santa Rosa,South Point,2006,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2006-01-01
25,SR,SP,Santa Rosa,South Point,2007,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2007-01-01
25,SR,SP,Santa Rosa,South Point,2008,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2008-01-01
25,SR,SP,Santa Rosa,South Point,2009,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2009-01-01
25,SR,SP,Santa Rosa,South Point,2010,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2010-01-01
25,SR,SP,Santa Rosa,South Point,2011,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2011-01-01
25,SR,SP,Santa Rosa,South Point,2012,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2012-01-01
25,SR,SP,Santa Rosa,South Point,2013,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2013-01-01
25,SR,SP,Santa Rosa,South Point,2014,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2014-01-01
25,SR,SP,Santa Rosa,South Point,2015,Scorpaena guttata,California scorpionfish,98.11886439737103,1,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2015-01-01
25,SR,SP,Santa Rosa,South Point,2016,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2016-01-01
25,SR,SP,Santa Rosa,South Point,2017,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2018-01-01
25,SR,SP,Santa Rosa,South Point,2019,Scorpaena guttata,California scorpionfish,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2019-01-01
25,SR,SP,Santa Rosa,South Point,2005,Scorpaenichthys marmoratus,cabezon,1599.5363374643964,1,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2005-01-01
25,SR,SP,Santa Rosa,South Point,2006,Scorpaenichthys marmoratus,cabezon,1599.5363374643964,1,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2006-01-01
25,SR,SP,Santa Rosa,South Point,2007,Scorpaenichthys marmoratus,cabezon,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2007-01-01
25,SR,SP,Santa Rosa,South Point,2008,Scorpaenichthys marmoratus,cabezon,1599.5363374643964,1,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2008-01-01
25,SR,SP,Santa Rosa,South Point,2009,Scorpaenichthys marmoratus,cabezon,1719.5914087738313,2,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2009-01-01
25,SR,SP,Santa Rosa,South Point,2010,Scorpaenichthys marmoratus,cabezon,1466.8699764703633,1,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2010-01-01
25,SR,SP,Santa Rosa,South Point,2011,Scorpaenichthys marmoratus,cabezon,4483.156015961922,2,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2011-01-01
25,SR,SP,Santa Rosa,South Point,2012,Scorpaenichthys marmoratus,cabezon,1694.6144108571234,2,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2012-01-01
25,SR,SP,Santa Rosa,South Point,2013,Scorpaenichthys marmoratus,cabezon,1801.7744510900181,1,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2013-01-01
25,SR,SP,Santa Rosa,South Point,2014,Scorpaenichthys marmoratus,cabezon,2954.622373285763,2,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2014-01-01
25,SR,SP,Santa Rosa,South Point,2015,Scorpaenichthys marmoratus,cabezon,1263.7416846531287,1,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2015-01-01
25,SR,SP,Santa Rosa,South Point,2016,Scorpaenichthys marmoratus,cabezon,915.9445382506688,1,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2016-01-01
25,SR,SP,Santa Rosa,South Point,2017,Scorpaenichthys marmoratus,cabezon,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Scorpaenichthys marmoratus,cabezon,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2018-01-01
25,SR,SP,Santa Rosa,South Point,2019,Scorpaenichthys marmoratus,cabezon,0,0,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2019-01-01
25,SR,SP,Santa Rosa,South Point,2005,Sebastes atrovirens,kelp rockfish,3232.2212181661234,8.25,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2005-01-01
25,SR,SP,Santa Rosa,South Point,2006,Sebastes atrovirens,kelp rockfish,685.622682641299,1.75,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2006-01-01
25,SR,SP,Santa Rosa,South Point,2007,Sebastes atrovirens,kelp rockfish,4413.844299177423,30.4,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2007-01-01
25,SR,SP,Santa Rosa,South Point,2008,Sebastes atrovirens,kelp rockfish,3004.3370749621004,16,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2008-01-01
25,SR,SP,Santa Rosa,South Point,2009,Sebastes atrovirens,kelp rockfish,5226.174976271577,24.5,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2009-01-01
25,SR,SP,Santa Rosa,South Point,2010,Sebastes atrovirens,kelp rockfish,8410.988759091766,19,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2010-01-01
25,SR,SP,Santa Rosa,South Point,2011,Sebastes atrovirens,kelp rockfish,15585.527173671551,35.5,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2011-01-01
25,SR,SP,Santa Rosa,South Point,2012,Sebastes atrovirens,kelp rockfish,11083.40745627654,24,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2012-01-01
25,SR,SP,Santa Rosa,South Point,2013,Sebastes atrovirens,kelp rockfish,20391.04720923291,41.166666666666664,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2013-01-01
25,SR,SP,Santa Rosa,South Point,2014,Sebastes atrovirens,kelp rockfish,19319.273283381764,34.857142857142854,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2014-01-01
25,SR,SP,Santa Rosa,South Point,2015,Sebastes atrovirens,kelp rockfish,25546.830416892557,53.841025641025645,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2015-01-01
25,SR,SP,Santa Rosa,South Point,2016,Sebastes atrovirens,kelp rockfish,11087.793206908384,16.25,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2016-01-01
25,SR,SP,Santa Rosa,South Point,2017,Sebastes atrovirens,kelp rockfish,10079.979293614912,16,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Sebastes atrovirens,kelp rockfish,5478.430567161665,3,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2018-01-01
25,SR,SP,Santa Rosa,South Point,2019,Sebastes atrovirens,kelp rockfish,3189.456607669713,5,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2019-01-01
25,SR,SP,Santa Rosa,South Point,2005,Sebastes chrysomelas,black and yellow rockfish,1452.5147990338164,5,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2005-01-01
25,SR,SP,Santa Rosa,South Point,2006,Sebastes chrysomelas,black and yellow rockfish,726.2573995169082,2.5,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2006-01-01
25,SR,SP,Santa Rosa,South Point,2007,Sebastes chrysomelas,black and yellow rockfish,1440.6754981712597,6,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2007-01-01
25,SR,SP,Santa Rosa,South Point,2008,Sebastes chrysomelas,black and yellow rockfish,1002.9740093340122,3.3333333333333335,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2008-01-01
25,SR,SP,Santa Rosa,South Point,2009,Sebastes chrysomelas,black and yellow rockfish,1162.011839227053,4,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2009-01-01
25,SR,SP,Santa Rosa,South Point,2010,Sebastes chrysomelas,black and yellow rockfish,567.6489287398362,4,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2010-01-01
25,SR,SP,Santa Rosa,South Point,2011,Sebastes chrysomelas,black and yellow rockfish,914.8403798552624,5.5,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2011-01-01
25,SR,SP,Santa Rosa,South Point,2012,Sebastes chrysomelas,black and yellow rockfish,984.4364235779346,2.6666666666666665,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2012-01-01
25,SR,SP,Santa Rosa,South Point,2013,Sebastes chrysomelas,black and yellow rockfish,1886.4804230478926,6.666666666666667,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2013-01-01
25,SR,SP,Santa Rosa,South Point,2014,Sebastes chrysomelas,black and yellow rockfish,849.7233122084499,2.25,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2014-01-01
25,SR,SP,Santa Rosa,South Point,2015,Sebastes chrysomelas,black and yellow rockfish,903.7869860654857,3.111111111111111,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2015-01-01
25,SR,SP,Santa Rosa,South Point,2016,Sebastes chrysomelas,black and yellow rockfish,1225.0079134413445,3.5,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2016-01-01
25,SR,SP,Santa Rosa,South Point,2017,Sebastes chrysomelas,black and yellow rockfish,1479.6720324552905,3,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2017-01-01
25,SR,SP,Santa Rosa,South Point,2018,Sebastes chrysomelas,black and yellow rockfish,1507.2152248037441,2,Targeted,Benthic macro-invertivore + Piscivore,Inside,TRUE,41.09,2018-01-01
